id,state,district,city,lat,lon,street_name,road_type,time_of_day,day_of_week,crime_rate,lighting_level,crowd_density,cctv_count,distance_to_police_m,recent_reports,population_density_per_km2,safety_score,is_safe
1492,Maharashtra,Pune,Pune,18.578555,73.788562,Park Lane 385,College Area,Afternoon,Monday,0.17,0.98,0.746,5,666,0,13817,83.49,safe
1493,Maharashtra,Pune,Pune,18.563142,73.889205,Gandhi Chowk 260,Highway,Night,Saturday,0.057,0.561,0.159,7,965,0,11481,56.17,medium
1494,Maharashtra,Pune,Pune,18.545133,73.780753,College Road 655,Alley,Evening,Sunday,0.151,0.464,0.477,3,1038,0,14527,45.92,medium
1495,Maharashtra,Pune,Pune,18.533835,73.8001,IT Park 709,College Area,Evening,Wednesday,0.165,0.644,0.652,9,736,1,10663,69.01,medium
1496,Maharashtra,Pune,Pune,18.451872,73.896936,Gandhi Chowk 800,Residential,Evening,Sunday,0.247,0.634,0.735,6,503,1,13237,60.62,medium
1497,Maharashtra,Pune,Pune,18.605006,73.757688,Station Road 392,Alley,Evening,Monday,0.319,0.47,0.389,4,1232,1,11978,34.8,not safe
1498,Maharashtra,Pune,Pune,18.551602,73.922374,Market Road 979,Highway,Afternoon,Thursday,0.043,1.0,0.733,10,1596,0,13978,93.39,safe
1499,Maharashtra,Pune,Pune,18.516234,73.863971,College Road 504,Main Road,Night,Tuesday,0.0,0.638,0.346,8,457,0,10965,65.59,medium
1500,Maharashtra,Pune,Pune,18.614597,73.866595,Bus Stand 112,Main Road,Night,Tuesday,0.0,0.639,0.346,9,364,0,13007,67.58,medium
1501,Maharashtra,Pune,Pune,18.430167,73.820624,Main Street 935,Alley,Evening,Monday,0.116,0.29,0.49,6,1378,0,14696,45.68,medium
1502,Maharashtra,Pune,Pune,18.483616,73.916838,Station Road 75,Residential,Evening,Sunday,0.173,0.691,0.701,6,459,0,11083,68.81,medium
1503,Maharashtra,Pune,Pune,18.481325,73.956198,Railway Station Road 20,Alley,Afternoon,Saturday,0.32,0.523,0.66,5,1850,1,10331,44.93,medium
1504,Maharashtra,Pune,Pune,18.511893,73.904244,MG Road 956,Residential,Night,Wednesday,0.137,0.351,0.0,7,777,0,11826,39.28,not safe
1505,Maharashtra,Pune,Pune,18.429869,73.777541,Park Lane 717,Highway,Night,Friday,0.155,0.536,0.128,8,1594,0,13990,50.34,medium
1506,Maharashtra,Pune,Pune,18.446909,73.955533,MG Road 528,College Area,Night,Thursday,0.21,0.606,0.415,8,767,0,12944,57.31,medium
1507,Maharashtra,Pune,Pune,18.457724,73.856412,IT Park 414,College Area,Morning,Friday,0.278,0.799,0.682,7,328,0,14400,81.14,safe
1508,Maharashtra,Pune,Pune,18.43657,73.796013,Shivaji Path 4,Alley,Night,Monday,0.065,0.198,0.0,6,1053,1,12366,23.73,not safe
1509,Maharashtra,Pune,Pune,18.512787,73.933522,School Street 958,Highway,Evening,Saturday,0.183,0.673,0.788,9,1266,0,13730,77.27,safe
1510,Maharashtra,Pune,Pune,18.538736,73.864819,Temple Street 411,Residential,Morning,Wednesday,0.34,0.621,0.223,5,1215,0,13950,54.21,medium
1511,Maharashtra,Pune,Pune,18.436303,73.760699,School Street 874,Highway,Morning,Sunday,0.157,1.0,0.366,8,996,2,13305,74.63,safe
1512,Maharashtra,Pune,Pune,18.481358,73.85295,Railway Station Road 779,Highway,Afternoon,Tuesday,0.281,0.906,0.702,11,1893,0,10727,81.79,safe
1513,Maharashtra,Pune,Pune,18.558319,73.782616,School Street 41,Alley,Afternoon,Wednesday,0.31,0.452,0.578,5,2154,1,12580,41.06,medium
1514,Maharashtra,Pune,Pune,18.499361,73.860409,Commercial Complex 918,Residential,Evening,Thursday,0.335,0.796,0.342,6,656,1,12803,53.41,medium
1515,Maharashtra,Pune,Pune,18.5081,73.814023,College Road 907,College Area,Night,Saturday,0.189,0.683,0.459,7,655,1,10430,54.81,medium
1516,Maharashtra,Pune,Pune,18.590117,73.866104,Nehru Road 144,Residential,Afternoon,Monday,0.165,0.589,0.489,5,1119,1,14479,57.46,medium
1517,Maharashtra,Pune,Pune,18.59292,73.787632,Shivaji Path 501,Alley,Morning,Sunday,0.0,0.283,0.406,5,2349,1,14270,44.7,medium
1518,Maharashtra,Pune,Pune,18.612111,73.854677,School Street 659,Highway,Night,Friday,0.272,0.448,0.421,7,573,0,13512,54.09,medium
1519,Maharashtra,Pune,Pune,18.568053,73.888226,Railway Station Road 990,Residential,Morning,Wednesday,0.014,0.615,0.584,3,1330,0,12591,67.48,medium
1520,Maharashtra,Pune,Pune,18.501651,73.920319,Station Road 346,College Area,Morning,Thursday,0.197,0.972,0.592,6,702,0,10326,82.72,safe
1521,Maharashtra,Pune,Pune,18.565601,73.832695,Main Street 217,College Area,Night,Saturday,0.128,0.6,0.765,8,733,1,12929,61.79,medium
1522,Maharashtra,Pune,Pune,18.539293,73.942408,School Street 153,College Area,Afternoon,Monday,0.089,0.8,0.705,7,656,0,10259,83.65,safe
1523,Maharashtra,Pune,Pune,18.49688,73.835434,Station Road 754,Main Road,Night,Saturday,0.389,0.794,0.575,6,979,1,11057,51.78,medium
1524,Maharashtra,Pune,Pune,18.455027,73.858383,MG Road 483,Market Street,Morning,Tuesday,0.248,0.653,0.873,6,407,1,14537,74.31,safe
1525,Maharashtra,Pune,Pune,18.619053,73.898557,Park Lane 15,Main Road,Morning,Wednesday,0.187,0.882,0.669,8,996,0,14791,84.84,safe
1526,Maharashtra,Pune,Pune,18.599104,73.843491,Main Street 468,Market Street,Afternoon,Sunday,0.147,0.896,0.911,8,583,1,11365,84.3,safe
1527,Maharashtra,Pune,Pune,18.460716,73.816183,College Road 838,Residential,Morning,Thursday,0.162,0.616,0.575,5,1147,0,12870,66.81,medium
1528,Maharashtra,Pune,Pune,18.616253,73.847327,Shivaji Path 65,Main Road,Night,Wednesday,0.1,0.541,0.178,6,276,0,12476,54.7,medium
1529,Maharashtra,Pune,Pune,18.606566,73.93602,Commercial Complex 333,Residential,Afternoon,Wednesday,0.23,0.544,0.345,6,628,1,11380,55.46,medium
1530,Maharashtra,Pune,Pune,18.59427,73.78571,Nehru Road 783,Residential,Afternoon,Wednesday,0.318,0.813,0.499,5,437,1,11628,62.08,medium
1531,Maharashtra,Pune,Pune,18.459308,73.802824,College Road 124,Highway,Afternoon,Sunday,0.113,1.0,0.579,10,1024,0,10753,91.07,safe
1532,Maharashtra,Pune,Pune,18.51264,73.865667,IT Park 173,College Area,Evening,Friday,0.262,0.736,1.0,7,773,2,13196,67.17,medium
1533,Maharashtra,Pune,Pune,18.61109,73.789091,Gandhi Chowk 450,Main Road,Morning,Tuesday,0.066,1.0,0.786,8,611,0,12010,95.69,safe
1534,Maharashtra,Pune,Pune,18.426289,73.907377,Main Street 811,College Area,Night,Sunday,0.252,0.558,0.497,9,699,0,13748,58.33,medium
1535,Maharashtra,Pune,Pune,18.466981,73.859775,Gandhi Chowk 17,Alley,Morning,Monday,0.344,0.583,0.358,5,2028,1,11973,40.91,medium
1536,Maharashtra,Pune,Pune,18.567162,73.856279,MG Road 184,Residential,Evening,Thursday,0.086,0.716,0.376,3,1380,1,14704,51.44,medium
1537,Maharashtra,Pune,Pune,18.476613,73.94207,Bus Stand 709,Main Road,Afternoon,Tuesday,0.121,0.804,0.799,8,993,0,10612,85.48,safe
1538,Maharashtra,Pune,Pune,18.480744,73.818259,Market Road 536,Alley,Night,Tuesday,0.282,0.132,0.0,5,2130,4,14107,0.0,not safe
1539,Maharashtra,Pune,Pune,18.522135,73.812243,Gandhi Chowk 626,College Area,Morning,Friday,0.059,0.778,0.705,8,780,0,10400,86.88,safe
1540,Maharashtra,Pune,Pune,18.562131,73.85739,Gandhi Chowk 735,Alley,Morning,Saturday,0.226,0.353,0.683,4,1206,2,14378,42.67,medium
1541,Maharashtra,Pune,Pune,18.488428,73.796103,Temple Street 357,Alley,Morning,Friday,0.363,0.29,0.517,4,1416,5,13668,17.62,not safe
1542,Maharashtra,Pune,Pune,18.510736,73.788524,Shivaji Path 197,Residential,Morning,Friday,0.079,0.6,0.302,7,1249,0,11931,65.93,medium
1543,Maharashtra,Pune,Pune,18.481557,73.875654,Housing Society 884,Market Street,Afternoon,Thursday,0.322,0.76,0.735,7,480,2,10338,66.14,medium
1544,Maharashtra,Pune,Pune,18.427924,73.910312,Nehru Road 284,Residential,Afternoon,Monday,0.215,0.652,0.454,7,551,0,11572,67.67,medium
1545,Maharashtra,Pune,Pune,18.593283,73.872984,Park Lane 702,Alley,Night,Tuesday,0.17,0.229,0.0,4,2208,0,11493,18.62,not safe
1546,Maharashtra,Pune,Pune,18.481419,73.918979,Gandhi Chowk 687,Residential,Morning,Saturday,0.116,0.651,0.545,4,974,0,12891,67.83,medium
1547,Maharashtra,Pune,Pune,18.46964,73.89136,Housing Society 292,Main Road,Night,Wednesday,0.202,0.652,0.553,8,307,2,13622,54.77,medium
1548,Maharashtra,Pune,Pune,18.53413,73.824868,Industrial Area 632,Alley,Morning,Monday,0.063,0.543,0.471,2,2302,0,10625,51.11,medium
1549,Maharashtra,Pune,Pune,18.540405,73.831897,Station Road 948,Market Street,Afternoon,Tuesday,0.172,0.979,0.715,5,410,1,10306,78.06,safe
1550,Maharashtra,Pune,Pune,18.482599,73.784018,MG Road 497,Market Street,Morning,Monday,0.308,0.996,1.0,7,222,0,10160,91.05,safe
1551,Maharashtra,Pune,Pune,18.486364,73.761522,Shivaji Path 739,Alley,Evening,Thursday,0.675,0.268,0.479,3,947,1,13906,20.8,not safe
1552,Maharashtra,Pune,Pune,18.428257,73.81836,Nehru Road 766,College Area,Evening,Tuesday,0.286,0.562,1.0,9,786,2,13487,65.04,medium
1553,Maharashtra,Pune,Pune,18.601901,73.933865,Main Street 334,Main Road,Morning,Tuesday,0.137,1.0,0.711,9,700,1,12133,88.11,safe
1554,Maharashtra,Pune,Pune,18.509716,73.920296,IT Park 891,Main Road,Night,Tuesday,0.0,0.676,0.0,9,991,1,14941,53.45,medium
1555,Maharashtra,Pune,Pune,18.541429,73.925582,College Road 483,Market Street,Night,Monday,0.179,0.441,0.623,5,305,0,10977,55.09,medium
1556,Maharashtra,Pune,Pune,18.612914,73.7876,IT Park 149,Main Road,Night,Tuesday,0.276,0.586,0.524,6,295,3,12679,42.38,medium
1557,Maharashtra,Pune,Pune,18.506674,73.898516,Commercial Complex 383,Main Road,Night,Saturday,0.287,0.642,0.238,7,404,1,12671,48.68,medium
1558,Maharashtra,Pune,Pune,18.611193,73.779343,Nehru Road 648,Highway,Evening,Tuesday,0.059,0.825,0.535,8,886,1,14985,75.12,safe
1559,Maharashtra,Pune,Pune,18.476861,73.773567,Industrial Area 131,Residential,Morning,Wednesday,0.28,0.857,0.673,5,997,1,13694,67.0,medium
1560,Maharashtra,Pune,Pune,18.570393,73.886916,Park Lane 114,Alley,Night,Thursday,0.187,0.109,0.035,3,2026,2,12907,4.31,not safe
1561,Maharashtra,Pune,Pune,18.600675,73.760964,Gandhi Chowk 779,Highway,Afternoon,Wednesday,0.168,0.895,0.628,9,552,0,13586,88.63,safe
1562,Maharashtra,Pune,Pune,18.460402,73.848714,Gandhi Chowk 809,College Area,Afternoon,Friday,0.104,0.865,0.598,7,608,0,11728,82.92,safe
1563,Maharashtra,Pune,Pune,18.494688,73.893821,School Street 876,Main Road,Morning,Thursday,0.212,0.713,0.582,8,799,0,11054,79.11,safe
1564,Maharashtra,Pune,Pune,18.53216,73.946657,Hospital Road 501,Main Road,Night,Sunday,0.098,0.443,0.53,10,677,2,14827,53.35,medium
1565,Maharashtra,Pune,Pune,18.439641,73.90319,Railway Station Road 286,Residential,Night,Saturday,0.156,0.342,0.388,3,1337,0,14980,37.45,not safe
1566,Maharashtra,Pune,Pune,18.505968,73.934399,Shivaji Path 254,Highway,Night,Friday,0.276,0.68,0.0,10,864,0,14675,54.4,medium
1567,Maharashtra,Pune,Pune,18.487779,73.956201,Shivaji Path 914,Market Street,Afternoon,Friday,0.203,0.812,0.974,5,262,0,12295,83.88,safe
1568,Maharashtra,Pune,Pune,18.613303,73.922857,MG Road 428,Residential,Morning,Thursday,0.431,0.745,0.325,3,1345,0,13668,52.97,medium
1569,Maharashtra,Pune,Pune,18.581946,73.827495,Hospital Road 35,Alley,Night,Thursday,0.304,0.05,0.005,4,2429,4,10096,0.0,not safe
1570,Maharashtra,Pune,Pune,18.491581,73.776716,Main Street 464,Alley,Afternoon,Monday,0.45,0.459,0.372,3,1313,2,13344,28.35,not safe
1571,Maharashtra,Pune,Pune,18.557224,73.814085,School Street 772,Residential,Night,Tuesday,0.074,0.365,0.034,7,1002,1,14673,36.08,not safe
1572,Maharashtra,Pune,Pune,18.502517,73.813844,Park Lane 368,Highway,Afternoon,Saturday,0.006,0.878,0.402,7,1575,0,13272,80.44,safe
1573,Maharashtra,Pune,Pune,18.43733,73.946745,College Road 17,Alley,Evening,Tuesday,0.275,0.256,0.385,2,1484,1,12197,26.43,not safe
1574,Maharashtra,Pune,Pune,18.425297,73.789502,Railway Station Road 879,Market Street,Morning,Thursday,0.015,0.812,0.898,7,181,0,12011,93.41,safe
1575,Maharashtra,Pune,Pune,18.5032,73.823464,Railway Station Road 791,Main Road,Night,Tuesday,0.0,0.674,0.6,7,820,0,12419,68.25,medium
1576,Maharashtra,Pune,Pune,18.487136,73.775663,Housing Society 642,Alley,Morning,Sunday,0.222,0.352,0.322,3,1939,1,11451,35.38,not safe
1577,Maharashtra,Pune,Pune,18.496919,73.826659,College Road 395,College Area,Evening,Friday,0.077,0.782,0.99,8,597,1,10221,81.06,safe
1578,Maharashtra,Pune,Pune,18.482329,73.874336,Station Road 304,Alley,Evening,Saturday,0.192,0.361,0.537,4,1882,1,13851,35.6,not safe
1579,Maharashtra,Pune,Pune,18.508437,73.890735,School Street 590,Main Road,Morning,Friday,0.214,0.894,0.78,8,252,1,12954,85.27,safe
1580,Maharashtra,Pune,Pune,18.527222,73.925595,Industrial Area 754,Residential,Evening,Monday,0.092,0.676,0.679,4,615,0,14564,66.64,medium
1581,Maharashtra,Pune,Pune,18.480016,73.867736,Main Street 393,Highway,Night,Friday,0.095,0.768,0.281,11,523,1,13213,64.36,medium
1582,Maharashtra,Pune,Pune,18.608086,73.95316,Station Road 375,Highway,Afternoon,Saturday,0.209,1.0,0.789,11,907,1,11244,87.98,safe
1583,Maharashtra,Pune,Pune,18.584214,73.917309,School Street 722,Residential,Afternoon,Tuesday,0.183,0.785,0.624,5,958,1,14683,65.32,medium
1584,Maharashtra,Pune,Pune,18.581372,73.902879,Industrial Area 245,Market Street,Morning,Saturday,0.12,0.848,0.998,5,245,0,12659,89.84,safe
1585,Maharashtra,Pune,Pune,18.476704,73.775949,Bus Stand 756,Market Street,Afternoon,Sunday,0.441,0.762,0.883,7,191,1,12249,72.03,safe
1586,Maharashtra,Pune,Pune,18.586251,73.904237,Shivaji Path 329,Highway,Evening,Friday,0.076,1.0,0.613,7,544,0,11709,85.76,safe
1587,Maharashtra,Pune,Pune,18.526321,73.834132,IT Park 284,Residential,Morning,Wednesday,0.26,0.869,0.434,7,1345,0,10086,69.38,medium
1588,Maharashtra,Pune,Pune,18.549749,73.864811,Housing Society 464,Alley,Morning,Thursday,0.194,0.595,0.332,4,1653,3,10906,35.43,not safe
1589,Maharashtra,Pune,Pune,18.548351,73.771944,School Street 695,Market Street,Evening,Thursday,0.315,0.75,0.911,9,538,0,14017,77.33,safe
1590,Maharashtra,Pune,Pune,18.593625,73.873452,Housing Society 820,College Area,Morning,Tuesday,0.14,0.993,0.562,8,778,0,13149,86.98,safe
1591,Maharashtra,Pune,Pune,18.425316,73.882417,Railway Station Road 90,Residential,Night,Tuesday,0.118,0.497,0.254,3,1126,0,12181,40.84,medium
1592,Maharashtra,Pune,Pune,18.546526,73.791004,Temple Street 982,Residential,Morning,Tuesday,0.297,0.634,0.593,7,972,2,11337,57.44,medium
1593,Maharashtra,Pune,Pune,18.45094,73.91038,Market Road 115,College Area,Afternoon,Thursday,0.033,0.875,0.888,8,696,0,12038,92.16,safe
1594,Maharashtra,Pune,Pune,18.502543,73.935574,Park Lane 896,Main Road,Morning,Wednesday,0.166,0.905,0.589,7,552,0,10209,85.16,safe
1595,Maharashtra,Pune,Pune,18.521209,73.768632,IT Park 993,College Area,Afternoon,Thursday,0.245,0.877,0.97,6,317,0,11568,86.39,safe
1596,Maharashtra,Pune,Pune,18.588265,73.912223,Housing Society 431,Alley,Morning,Wednesday,0.159,0.348,0.314,6,1376,0,10787,49.33,medium
1597,Maharashtra,Pune,Pune,18.443422,73.842937,Nehru Road 65,Residential,Afternoon,Sunday,0.122,0.655,0.263,5,771,0,14074,62.62,medium
1598,Maharashtra,Pune,Pune,18.489215,73.939427,Hospital Road 661,Highway,Night,Friday,0.113,0.513,0.188,11,1995,0,12904,53.22,medium
1599,Maharashtra,Pune,Pune,18.582518,73.763927,Industrial Area 672,College Area,Evening,Thursday,0.0,0.853,1.0,9,393,0,13124,92.86,safe
1600,Maharashtra,Pune,Pune,18.597384,73.795667,Hospital Road 863,Market Street,Night,Thursday,0.206,0.408,0.639,7,590,1,12500,50.35,medium
1601,Maharashtra,Pune,Pune,18.559885,73.830223,Temple Street 581,Main Road,Evening,Tuesday,0.202,0.515,0.673,10,971,2,14785,61.42,medium
1602,Maharashtra,Pune,Pune,18.579804,73.845121,Market Road 233,Alley,Evening,Wednesday,0.332,0.576,0.632,4,1532,2,14782,35.42,not safe
1603,Maharashtra,Pune,Pune,18.513591,73.947947,Station Road 152,Highway,Evening,Thursday,0.161,0.894,1.0,8,1316,0,14524,85.94,safe
1604,Maharashtra,Pune,Pune,18.588466,73.758725,Gandhi Chowk 634,Main Road,Evening,Tuesday,0.059,0.725,0.889,10,523,1,12656,82.52,safe
1605,Maharashtra,Pune,Pune,18.429118,73.856537,Gandhi Chowk 860,College Area,Afternoon,Tuesday,0.163,0.799,0.922,8,441,0,12316,88.32,safe
1606,Maharashtra,Pune,Pune,18.480452,73.803959,Shivaji Path 120,Residential,Evening,Friday,0.192,0.614,0.636,4,620,0,14559,61.21,medium
1607,Maharashtra,Pune,Pune,18.467014,73.825533,Park Lane 452,Highway,Evening,Tuesday,0.067,0.689,0.802,10,1529,0,10222,81.61,safe
1608,Maharashtra,Pune,Pune,18.560054,73.903152,Nehru Road 576,College Area,Morning,Saturday,0.199,1.0,0.684,9,621,1,11116,85.11,safe
1609,Maharashtra,Pune,Pune,18.58731,73.802425,Industrial Area 353,Main Road,Evening,Thursday,0.13,0.933,0.639,10,986,2,13896,73.28,safe
1610,Maharashtra,Pune,Pune,18.528974,73.808524,School Street 999,Main Road,Evening,Monday,0.122,0.878,0.857,8,497,0,12377,85.95,safe
1611,Maharashtra,Pune,Pune,18.502059,73.827424,MG Road 415,Alley,Afternoon,Thursday,0.27,0.406,0.555,2,2195,1,11113,36.15,not safe
1612,Maharashtra,Pune,Pune,18.557174,73.772017,Industrial Area 160,Residential,Evening,Saturday,0.063,0.465,0.481,4,1087,0,14289,55.92,medium
1613,Maharashtra,Pune,Pune,18.425864,73.75735,Temple Street 486,Highway,Afternoon,Sunday,0.175,0.976,0.607,8,1935,0,14034,81.61,safe
1614,Maharashtra,Pune,Pune,18.447448,73.81475,Railway Station Road 347,College Area,Morning,Saturday,0.253,0.784,0.714,9,713,0,14906,83.23,safe
1615,Maharashtra,Pune,Pune,18.441455,73.869175,Bus Stand 922,Residential,Afternoon,Saturday,0.157,0.723,0.674,6,483,0,10476,74.43,safe
1616,Maharashtra,Pune,Pune,18.602046,73.877426,School Street 120,Highway,Morning,Thursday,0.06,0.903,0.275,7,678,1,14980,78.39,safe
1617,Maharashtra,Pune,Pune,18.471197,73.854261,Shivaji Path 457,Highway,Morning,Wednesday,0.192,0.817,0.531,11,1715,0,14367,81.71,safe
1618,Maharashtra,Pune,Pune,18.593335,73.863479,Station Road 623,College Area,Afternoon,Friday,0.115,0.822,0.891,5,433,1,10850,80.25,safe
1619,Maharashtra,Pune,Pune,18.435116,73.780577,Hospital Road 228,Highway,Afternoon,Monday,0.142,0.877,0.589,8,557,0,11513,86.66,safe
1620,Maharashtra,Pune,Pune,18.518588,73.832844,College Road 552,Alley,Morning,Friday,0.284,0.602,0.41,4,1640,0,10776,49.53,medium
1621,Maharashtra,Pune,Pune,18.446045,73.791053,Commercial Complex 200,Alley,Evening,Friday,0.054,0.456,0.356,2,1927,0,11673,40.27,medium
1622,Maharashtra,Pune,Pune,18.5857,73.902244,Hospital Road 967,Residential,Evening,Thursday,0.0,0.708,0.55,4,522,0,10430,68.09,medium
1623,Maharashtra,Pune,Pune,18.45873,73.877189,Park Lane 734,Alley,Evening,Thursday,0.208,0.301,0.634,5,874,2,10335,37.09,not safe
1624,Maharashtra,Pune,Pune,18.431223,73.873994,Housing Society 13,Highway,Evening,Wednesday,0.142,0.857,0.85,11,1905,0,10113,82.64,safe
1625,Maharashtra,Pune,Pune,18.42617,73.822812,Temple Street 457,Market Street,Morning,Tuesday,0.129,0.895,0.968,6,246,2,12634,81.63,safe
1626,Maharashtra,Pune,Pune,18.423938,73.77112,Railway Station Road 760,Alley,Night,Wednesday,0.195,0.0,0.0,5,2420,0,13939,13.65,not safe
1627,Maharashtra,Pune,Pune,18.523868,73.842779,Gandhi Chowk 826,College Area,Night,Saturday,0.237,0.501,0.546,9,753,0,14770,58.07,medium
1628,Maharashtra,Pune,Pune,18.460943,73.918334,IT Park 143,Market Street,Morning,Tuesday,0.113,0.656,0.609,8,242,1,10931,76.98,safe
1629,Maharashtra,Pune,Pune,18.538399,73.76683,Nehru Road 311,Alley,Evening,Monday,0.201,0.432,0.496,2,2408,4,10548,17.69,not safe
1630,Maharashtra,Pune,Pune,18.513683,73.867915,Commercial Complex 91,Residential,Night,Saturday,0.365,0.381,0.213,3,881,0,12464,30.93,not safe
1631,Maharashtra,Pune,Pune,18.595126,73.911393,Market Road 425,Main Road,Night,Saturday,0.24,0.477,0.465,6,716,1,13257,47.45,medium
1632,Maharashtra,Pune,Pune,18.454049,73.8205,Park Lane 205,Main Road,Night,Wednesday,0.063,0.72,0.415,8,322,1,14649,62.8,medium
1633,Maharashtra,Pune,Pune,18.565432,73.809612,School Street 503,Residential,Evening,Sunday,0.211,0.654,0.859,7,603,0,14459,70.69,safe
1634,Maharashtra,Pune,Pune,18.570953,73.883352,Temple Street 506,Market Street,Night,Tuesday,0.118,0.513,0.611,7,320,1,14998,56.41,medium
1635,Maharashtra,Pune,Pune,18.575716,73.950491,MG Road 811,Residential,Afternoon,Wednesday,0.107,0.715,0.34,3,426,2,12362,54.84,medium
1636,Maharashtra,Pune,Pune,18.536301,73.800579,Temple Street 979,College Area,Night,Monday,0.162,0.521,0.452,5,662,1,11474,48.39,medium
1637,Maharashtra,Pune,Pune,18.607164,73.847076,Temple Street 428,Main Road,Night,Saturday,0.069,0.489,0.508,9,461,0,11346,64.51,medium
1638,Maharashtra,Pune,Pune,18.510966,73.911095,Shivaji Path 30,Residential,Evening,Thursday,0.32,0.642,0.67,4,1177,0,12052,55.97,medium
1639,Maharashtra,Pune,Pune,18.439419,73.805175,College Road 614,College Area,Evening,Friday,0.233,0.529,0.84,6,441,2,11258,59.83,medium
1640,Maharashtra,Pune,Pune,18.496341,73.788039,Bus Stand 580,Alley,Evening,Saturday,0.187,0.253,0.439,4,1328,1,13241,33.85,not safe
1641,Maharashtra,Pune,Pune,18.514424,73.949392,Bus Stand 998,College Area,Morning,Wednesday,0.289,0.771,0.759,9,652,1,11032,78.02,safe
1642,Maharashtra,Pune,Pune,18.465934,73.758505,Hospital Road 751,Market Street,Morning,Sunday,0.03,0.857,0.78,6,448,1,13707,83.89,safe
1643,Maharashtra,Pune,Pune,18.452213,73.879847,Market Road 167,Market Street,Morning,Tuesday,0.188,0.908,0.922,6,233,0,12566,89.33,safe
1644,Maharashtra,Pune,Pune,18.434341,73.801381,Industrial Area 473,College Area,Afternoon,Wednesday,0.217,0.786,0.458,9,656,0,12687,77.52,safe
1645,Maharashtra,Pune,Pune,18.548915,73.948419,Gandhi Chowk 55,Highway,Evening,Thursday,0.116,0.941,0.685,10,1902,0,13389,82.23,safe
1646,Maharashtra,Pune,Pune,18.462943,73.802531,Housing Society 50,Highway,Evening,Friday,0.196,0.958,0.524,10,1511,0,11102,78.99,safe
1647,Maharashtra,Pune,Pune,18.513651,73.889999,College Road 527,Main Road,Afternoon,Sunday,0.273,0.903,0.933,8,840,2,11949,76.84,safe
1648,Maharashtra,Pune,Pune,18.608003,73.888732,Main Street 614,Main Road,Evening,Sunday,0.24,0.973,0.999,10,904,0,14980,88.59,safe
1649,Maharashtra,Pune,Pune,18.47157,73.897691,Industrial Area 847,College Area,Evening,Wednesday,0.209,0.899,0.974,7,775,0,13478,82.31,safe
